#LIBRARY    ENDF/B-VIII.1
#REACTION   NA-23(N,G)NA-24,SIG
#NUCLEUS    Na-23
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 2364.04     0.0599303    Lin-Lin
 2380.97     0.0637896    Lin-Lin
 2397.91     0.0680225    Lin-Lin
 2414.84     0.0726726    Lin-Lin
 2431.78     0.0777894    Lin-Lin
 2448.71     0.0834316    Lin-Lin
 2465.65     0.0896659    Lin-Lin
 2482.58     0.0965631    Lin-Lin
 2499.52     0.104201     Lin-Lin
 2516.45     0.112676     Lin-Lin
 2533.39     0.122074     Lin-Lin
 2550.33     0.132506     Lin-Lin
 2567.26     0.144067     Lin-Lin
 2584.2      0.156861     Lin-Lin
 2601.13     0.170975     Lin-Lin
 2618.07     0.186463     Lin-Lin
 2635        0.203327     Lin-Lin
 2651.94     0.221513     Lin-Lin
 2674.52     0.24747      Lin-Lin
 2717.8      0.298733     Lin-Lin
 2734.73     0.317349     Lin-Lin
 2745.86     0.328223     Lin-Lin
 2756.98     0.3377       Lin-Lin
 2768.92     0.3459       Lin-Lin
 2780.86     0.351771     Lin-Lin
 2790.19     0.354569     Lin-Lin
 2799.53     0.355657     Lin-Lin
 2810.67     0.354652     Lin-Lin
 2818.64     0.352406     Lin-Lin
 2829.85     0.347187     Lin-Lin
 2841.06     0.339788     Lin-Lin
 2854.46     0.328441     Lin-Lin
 2870.21     0.312356     Lin-Lin
 2889.03     0.290435     Lin-Lin
 2934.19     0.234765     Lin-Lin
 2953.01     0.212608     Lin-Lin
 2969.94     0.194028     Lin-Lin
 2986.88     0.176871     Lin-Lin
 3003.82     0.161197     Lin-Lin
 3015.11     0.151561     Lin-Lin
 3026.4      0.142553     Lin-Lin
 3037.69     0.134148     Lin-Lin
 3048.98     0.126317     Lin-Lin
 3060.27     0.119025     Lin-Lin
 3071.56     0.11224      Lin-Lin
 3082.85     0.105927     Lin-Lin
 3094.14     0.100055     Lin-Lin
 3105.43     0.0945913    Lin-Lin
 3122.36     0.0870953    Lin-Lin
 3139.3      0.0803581    Lin-Lin
 3156.23     0.0742932    Lin-Lin
 3173.17     0.0688236    Lin-Lin
 3190.1      0.063883     Lin-Lin
 3207.04     0.0594123    Lin-Lin
 3223.97     0.0553583    Lin-Lin
 3240.91     0.0516742    Lin-Lin
 3257.84     0.04832      Lin-Lin
 3274.78     0.0452606    Lin-Lin
 3291.72     0.0424641    Lin-Lin
 3310.53     0.0396313    Lin-Lin
 3333.11     0.0365749    Lin-Lin
 3348.17     0.0347151    Lin-Lin
 3363.22     0.0329856    Lin-Lin
 3385.8      0.0306169    Lin-Lin
 3408.38     0.0284716    Lin-Lin
 3430.96     0.0265418    Lin-Lin
 3453.54     0.0247847    Lin-Lin
 3476.12     0.0231951    Lin-Lin
 3498.7      0.0217406    Lin-Lin
 3521.28     0.020418     Lin-Lin
 3543.86     0.0192024    Lin-Lin
 3566.44     0.0180916    Lin-Lin
 3589.02     0.0170667    Lin-Lin
 3604.08     0.01643      Lin-Lin
 3634.18     0.0152547    Lin-Lin
 3664.29     0.014196     Lin-Lin
 3694.4      0.0132394    Lin-Lin
 3724.51     0.0123724    Lin-Lin
 3754.61     0.0115845    Lin-Lin
 3784.72     0.0108665    Lin-Lin
 3814.83     0.0102106    Lin-Lin
 3844.94     0.00960992   Lin-Lin
 3875.04     0.00905866   Lin-Lin
 3905.15     0.00855161   Lin-Lin
 3935.26     0.00808429   Lin-Lin
 3967.83     0.00761894   Lin-Lin
 4004.88     0.00713491   Lin-Lin
 4042.51     0.00668707   Lin-Lin
 4080.15     0.00627846   Lin-Lin
 4117.78     0.0059047    Lin-Lin
 4155.42     0.00556204   Lin-Lin
 4193.05     0.00524717   Lin-Lin
 4230.68     0.00495723   Lin-Lin
 4268.32     0.00468971   Lin-Lin
 4305.95     0.0044424    Lin-Lin
 4343.59     0.00421348   Lin-Lin
 4381.22     0.0040011    Lin-Lin
 4418.85     0.0038036    Lin-Lin
 4456.49     0.00361977   Lin-Lin
 4494.12     0.0034484    Lin-Lin
 4550.57     0.0032133    Lin-Lin
 4607.02     0.00299883   Lin-Lin
 4663.47     0.00280574   Lin-Lin
 4719.93     0.00262867   Lin-Lin
 4776.38     0.00246831   Lin-Lin
 4832.83     0.00232055   Lin-Lin
 4889.28     0.00218608   Lin-Lin
 4945.73     0.00206165   Lin-Lin
 5002.18     0.00194784   Lin-Lin
 5077.45     0.00180917   Lin-Lin
 5139.22     0.00170542   Lin-Lin
 5203.64     0.00160663   Lin-Lin
 5268.07     0.00151522   Lin-Lin
 5332.5      0.00143162   Lin-Lin
 5418.4      0.00132974   Lin-Lin
 5499.43     0.00124271   Lin-Lin
 5558.98     0.00118398   Lin-Lin
 5618.54     0.00112915   Lin-Lin
 5707.87     0.0010538    Lin-Lin
 5797.2      0.000984878  Lin-Lin
 5886.53     0.000922744  Lin-Lin
 5978.87     0.000863793  Lin-Lin
 6074.01     0.000808762  Lin-Lin
 6169.15     0.000758627  Lin-Lin
 6264.29     0.000712838  Lin-Lin
 6348.69     0.000675708  Lin-Lin
 6459.16     0.000630699  Lin-Lin
 6569.64     0.000590241  Lin-Lin
 6687.35     0.000550885  Lin-Lin
 6795.2      0.000518159  Lin-Lin
 6918.41     0.000484116  Lin-Lin
 7045.39     0.000452518  Lin-Lin
 7174.42     0.000423511  Lin-Lin
 7294.82     0.000399389  Lin-Lin
 7383.42     0.000384149  Lin-Lin
 7423.86     0.000378399  Lin-Lin
 7457.94     0.000374916  Lin-Lin
 7486.49     0.00037381   Lin-Lin
 7508.58     0.000375331  Lin-Lin
 7523.86     0.0003789    Lin-Lin
 7535.72     0.000384322  Lin-Lin
 7543.63     0.000390078  Lin-Lin
 7550.73     0.000397584  Lin-Lin
 7557.02     0.000406979  Lin-Lin
 7561.74     0.000416503  Lin-Lin
 7566.45     0.000429125  Lin-Lin
 7569.6      0.000439934  Lin-Lin
 7572.74     0.000453347  Lin-Lin
 7575.75     0.000469419  Lin-Lin
 7578.01     0.000484196  Lin-Lin
 7580.27     0.000502009  Lin-Lin
 7582.52     0.000523743  Lin-Lin
 7584.03     0.000541003  Lin-Lin
 7585.34     0.000558212  Lin-Lin
 7587        0.000583765  Lin-Lin
 7588.1      0.000603575  Lin-Lin
 7589.21     0.000626085  Lin-Lin
 7590.32     0.000651823  Lin-Lin
 7591.43     0.000681462  Lin-Lin
 7592.53     0.000715872  Lin-Lin
 7593.37     0.000745491  Lin-Lin
 7594.3      0.00078365   Lin-Lin
 7594.96     0.000814178  Lin-Lin
 7595.62     0.000848352  Lin-Lin
 7596.28     0.000886908  Lin-Lin
 7596.94     0.000930853  Lin-Lin
 7597.43     0.000968187  Lin-Lin
 7597.93     0.00101018   Lin-Lin
 7598.42     0.00105797   Lin-Lin
 7598.91     0.00111311   Lin-Lin
 7599.34     0.0011675    Lin-Lin
 7599.65     0.0012139    Lin-Lin
 7599.97     0.00126617   Lin-Lin
 7600.28     0.00132552   Lin-Lin
 7600.6      0.00139345   Lin-Lin
 7600.92     0.0014718    Lin-Lin
 7601.13     0.00153092   Lin-Lin
 7601.34     0.00159645   Lin-Lin
 7601.55     0.00166929   Lin-Lin
 7601.76     0.00175048   Lin-Lin
 7601.97     0.00184116   Lin-Lin
 7602.18     0.00194266   Lin-Lin
 7602.36     0.0020393    Lin-Lin
 7602.58     0.00217422   Lin-Lin
 7602.81     0.00232711   Lin-Lin
 7602.96     0.00244028   Lin-Lin
 7603.11     0.00256342   Lin-Lin
 7603.26     0.00269742   Lin-Lin
 7603.41     0.00284328   Lin-Lin
 7603.56     0.00300204   Lin-Lin
 7603.71     0.00317482   Lin-Lin
 7603.86     0.00336286   Lin-Lin
 7604.01     0.00356744   Lin-Lin
 7604.16     0.00378994   Lin-Lin
 7604.31     0.00403186   Lin-Lin
 7604.46     0.00429477   Lin-Lin
 7604.61     0.00458033   Lin-Lin
 7604.74     0.00485284   Lin-Lin
 7604.92     0.00523833   Lin-Lin
 7605.09     0.00566133   Lin-Lin
 7605.26     0.006125     Lin-Lin
 7605.43     0.00663272   Lin-Lin
 7605.61     0.00718804   Lin-Lin
 7605.78     0.00779467   Lin-Lin
 7605.95     0.00845653   Lin-Lin
 7606.12     0.00917766   Lin-Lin
 7606.3      0.00996229   Lin-Lin
 7606.47     0.0108148    Lin-Lin
 7606.62     0.0116244    Lin-Lin
 7606.81     0.0127127    Lin-Lin
 7607        0.0138984    Lin-Lin
 7607.19     0.0151876    Lin-Lin
 7607.38     0.0165867    Lin-Lin
 7607.56     0.0181019    Lin-Lin
 7607.75     0.0197394    Lin-Lin
 7607.94     0.0215054    Lin-Lin
 7608.12     0.0233098    Lin-Lin
 7608.29     0.0251383    Lin-Lin
 7608.46     0.0270847    Lin-Lin
 7608.63     0.0291529    Lin-Lin
 7608.8      0.0313461    Lin-Lin
 7608.97     0.0336677    Lin-Lin
 7609.23     0.0373964    Lin-Lin
 7609.47     0.0411637    Lin-Lin
 7609.67     0.0446404    Lin-Lin
 7609.95     0.0495911    Lin-Lin
 7610.22     0.0549005    Lin-Lin
 7610.5      0.060562     Lin-Lin
 7610.86     0.0684091    Lin-Lin
 7611.22     0.076787     Lin-Lin
 7611.56     0.0853216    Lin-Lin
 7612.1      0.09922      Lin-Lin
 7613.58     0.139333     Lin-Lin
 7614.03     0.150995     Lin-Lin
 7614.46     0.161107     Lin-Lin
 7614.88     0.170201     Lin-Lin
 7615.32     0.178233     Lin-Lin
 7615.68     0.183728     Lin-Lin
 7616.04     0.188006     Lin-Lin
 7616.42     0.19105      Lin-Lin
 7616.79     0.192623     Lin-Lin
 7617        0.192846     Lin-Lin
 7617.32     0.192285     Lin-Lin
 7617.68     0.190327     Lin-Lin
 7618.04     0.18714      Lin-Lin
 7618.4      0.182575     Lin-Lin
 7618.76     0.176819     Lin-Lin
 7619.07     0.171022     Lin-Lin
 7619.47     0.162722     Lin-Lin
 7619.92     0.152023     Lin-Lin
 7620.38     0.140431     Lin-Lin
 7621.3      0.115521     Lin-Lin
 7622.04     0.0954789    Lin-Lin
 7622.48     0.0842394    Lin-Lin
 7622.82     0.0758494    Lin-Lin
 7623.16     0.0678962    Lin-Lin
 7623.49     0.0607919    Lin-Lin
 7623.77     0.0550218    Lin-Lin
 7624.05     0.0496161    Lin-Lin
 7624.33     0.0445816    Lin-Lin
 7624.56     0.0408034    Lin-Lin
 7624.79     0.0371496    Lin-Lin
 7625.02     0.0337478    Lin-Lin
 7625.26     0.0305923    Lin-Lin
 7625.49     0.027676     Lin-Lin
 7625.65     0.0258605    Lin-Lin
 7625.83     0.0237796    Lin-Lin
 7626.03     0.0218418    Lin-Lin
 7626.22     0.0200411    Lin-Lin
 7626.41     0.0183716    Lin-Lin
 7626.6      0.0168271    Lin-Lin
 7626.79     0.015401     Lin-Lin
 7626.98     0.0140872    Lin-Lin
 7627.17     0.0128792    Lin-Lin
 7627.33     0.0118973    Lin-Lin
 7627.5      0.0109884    Lin-Lin
 7627.67     0.0101482    Lin-Lin
 7627.83     0.00937259   Lin-Lin
 7628        0.00865762   Lin-Lin
 7628.17     0.00799939   Lin-Lin
 7628.34     0.00739417   Lin-Lin
 7628.5      0.00683837   Lin-Lin
 7628.67     0.00632853   Lin-Lin
 7628.84     0.00586138   Lin-Lin
 7629.02     0.00540102   Lin-Lin
 7629.16     0.00507732   Lin-Lin
 7629.3      0.00477692   Lin-Lin
 7629.44     0.00449829   Lin-Lin
 7629.57     0.00424      Lin-Lin
 7629.71     0.00400068   Lin-Lin
 7629.85     0.00377902   Lin-Lin
 7629.99     0.00357381   Lin-Lin
 7630.13     0.00338388   Lin-Lin
 7630.27     0.00320815   Lin-Lin
 7630.41     0.00304557   Lin-Lin
 7630.61     0.0028243    Lin-Lin
 7630.82     0.00262748   Lin-Lin
