#LIBRARY    ENDF/B-VIII.1
#REACTION   FE-54(N,P)MN-54,SIG
#NUCLEUS    Fe-54
#MF         3
#MT         103
#EN-MIN     700000
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 1.01534E+06 0.000203641  Lin-Lin
 1.01556E+06 0.000204123  Lin-Lin
 1.01705E+06 0.000207569  Lin-Lin
 1.01913E+06 0.000212344  Lin-Lin
 1.02035E+06 0.00021515   Lin-Lin
 1.02171E+06 0.000218265  Lin-Lin
 1.02242E+06 0.000219914  Lin-Lin
 1.02321E+06 0.000221729  Lin-Lin
 1.02489E+06 0.000225594  Lin-Lin
 1.02597E+06 0.000228068  Lin-Lin
 1.02618E+06 0.000228565  Lin-Lin
 1.02677E+06 0.00022992   Lin-Lin
 1.02888E+06 0.000234782  Lin-Lin
 1.02979E+06 0.000236892  Lin-Lin
 1.03125E+06 0.000240259  Lin-Lin
 1.03393E+06 0.000246451  Lin-Lin
 1.0373E+06  0.000254145  Lin-Lin
 1.03776E+06 0.00025518   Lin-Lin
 1.04121E+06 0.00026305   Lin-Lin
 1.04187E+06 0.000264567  Lin-Lin
 1.0421E+06  0.000265092  Lin-Lin
 1.04339E+06 0.000268045  Lin-Lin
 1.04575E+06 0.000273451  Lin-Lin
 1.0463E+06  0.000274713  Lin-Lin
 1.04831E+06 0.000279315  Lin-Lin
 1.05109E+06 0.000285685  Lin-Lin
 1.0552E+06  0.000295118  Lin-Lin
 1.05554E+06 0.000295903  Lin-Lin
 1.05983E+06 0.000305736  Lin-Lin
 1.06032E+06 0.000306876  Lin-Lin
 1.06057E+06 0.000307441  Lin-Lin
 1.06505E+06 0.000317783  Lin-Lin
 1.06546E+06 0.000318719  Lin-Lin
 1.071E+06   0.000331507  Lin-Lin
 1.07122E+06 0.000332002  Lin-Lin
 1.07186E+06 0.00033349   Lin-Lin
 1.07273E+06 0.000335474  Lin-Lin
 1.07344E+06 0.000337111  Lin-Lin
 1.07446E+06 0.000339438  Lin-Lin
 1.07588E+06 0.000342706  Lin-Lin
 1.07745E+06 0.000346306  Lin-Lin
 1.07761E+06 0.00034667   Lin-Lin
 1.07792E+06 0.000347373  Lin-Lin
 1.07921E+06 0.000350335  Lin-Lin
 1.08075E+06 0.00035388   Lin-Lin
 1.08261E+06 0.000358135  Lin-Lin
 1.08484E+06 0.000363258  Lin-Lin
 1.08757E+06 0.000369537  Lin-Lin
 1.0909E+06  0.000377182  Lin-Lin
 1.09194E+06 0.000379587  Lin-Lin
 1.09209E+06 0.000379918  Lin-Lin
 1.09497E+06 0.000386552  Lin-Lin
 1.09735E+06 0.000392025  Lin-Lin
 1.1E+06     0.000398119  Lin-Lin
 1.10379E+06 0.000410913  Lin-Lin
 1.10432E+06 0.00041271   Lin-Lin
 1.10821E+06 0.000425829  Lin-Lin
 1.10899E+06 0.000428477  Lin-Lin
 1.10917E+06 0.000429078  Lin-Lin
 1.10931E+06 0.000429565  Lin-Lin
 1.11069E+06 0.000434246  Lin-Lin
 1.1134E+06  0.000443405  Lin-Lin
 1.11405E+06 0.000445619  Lin-Lin
 1.11419E+06 0.000446107  Lin-Lin
 1.11634E+06 0.000453384  Lin-Lin
 1.11955E+06 0.000464282  Lin-Lin
 1.12422E+06 0.00048013   Lin-Lin
 1.12461E+06 0.000481454  Lin-Lin
 1.12949E+06 0.000498042  Lin-Lin
 1.13006E+06 0.00049997   Lin-Lin
 1.13024E+06 0.000500578  Lin-Lin
 1.1304E+06  0.000501135  Lin-Lin
 1.13549E+06 0.000518479  Lin-Lin
 1.13596E+06 0.000520075  Lin-Lin
 1.1361E+06  0.000520563  Lin-Lin
 1.14235E+06 0.000541908  Lin-Lin
 1.14796E+06 0.000560793  Lin-Lin
 1.14827E+06 0.000561854  Lin-Lin
 1.15419E+06 0.000581782  Lin-Lin
 1.15465E+06 0.000583318  Lin-Lin
 1.15483E+06 0.000583924  Lin-Lin
 1.15501E+06 0.000584548  Lin-Lin
 1.15513E+06 0.000584958  Lin-Lin
 1.16115E+06 0.000605357  Lin-Lin
 1.16152E+06 0.000606618  Lin-Lin
 1.16166E+06 0.000607106  Lin-Lin
 1.16896E+06 0.000631866  Lin-Lin
 1.17562E+06 0.000654484  Lin-Lin
 1.17589E+06 0.000655398  Lin-Lin
 1.18294E+06 0.000679355  Lin-Lin
 1.18333E+06 0.000680669  Lin-Lin
 1.18351E+06 0.000681284  Lin-Lin
 1.18372E+06 0.000681984  Lin-Lin
 1.18387E+06 0.000682513  Lin-Lin
 1.19103E+06 0.000706964  Lin-Lin
 1.19135E+06 0.00070804   Lin-Lin
 1.19149E+06 0.000708535  Lin-Lin
 1.2E+06     0.000737632  Lin-Lin
 1.20967E+06 0.000782167  Lin-Lin
 1.2098E+06  0.000782729  Lin-Lin
 1.20986E+06 0.000783014  Lin-Lin
 1.20994E+06 0.000783374  Lin-Lin
 1.22063E+06 0.000832818  Lin-Lin
 1.23157E+06 0.000883417  Lin-Lin
 1.2317E+06  0.000883976  Lin-Lin
 1.23176E+06 0.000884286  Lin-Lin
 1.23185E+06 0.000884689  Lin-Lin
 1.24393E+06 0.00094083   Lin-Lin
 1.25632E+06 0.000998354  Lin-Lin
 1.25644E+06 0.000998912  Lin-Lin
 1.25651E+06 0.000999242  Lin-Lin
 1.2566E+06  0.000999693  Lin-Lin
 1.27026E+06 0.00106346   Lin-Lin
 1.28427E+06 0.00112817   Lin-Lin
 1.28439E+06 0.00112872   Lin-Lin
 1.28446E+06 0.00112907   Lin-Lin
 1.28457E+06 0.00112957   Lin-Lin
 1.3E+06     0.00120122   Lin-Lin
 1.30631E+06 0.00124045   Lin-Lin
 1.3137E+06  0.00128529   Lin-Lin
 1.31472E+06 0.00129163   Lin-Lin
 1.31574E+06 0.00129797   Lin-Lin
 1.31778E+06 0.00131066   Lin-Lin
 1.31948E+06 0.0013212    Lin-Lin
 1.32131E+06 0.00133263   Lin-Lin
 1.32186E+06 0.00133593   Lin-Lin
 1.32526E+06 0.00135647   Lin-Lin
 1.33002E+06 0.00138527   Lin-Lin
 1.33093E+06 0.00139097   Lin-Lin
 1.33185E+06 0.00139667   Lin-Lin
 1.33368E+06 0.00140808   Lin-Lin
 1.3352E+06  0.00141755   Lin-Lin
 1.33622E+06 0.00142393   Lin-Lin
 1.337E+06   0.00142878   Lin-Lin
 1.33734E+06 0.00143085   Lin-Lin
 1.34013E+06 0.00144778   Lin-Lin
 1.34039E+06 0.00144937   Lin-Lin
 1.34467E+06 0.0014754    Lin-Lin
 1.35112E+06 0.00151535   Lin-Lin
 1.35173E+06 0.00151911   Lin-Lin
 1.35216E+06 0.00152181   Lin-Lin
 1.3553E+06  0.00154082   Lin-Lin
 1.36028E+06 0.00157092   Lin-Lin
 1.36773E+06 0.00161669   Lin-Lin
 1.368E+06   0.00161837   Lin-Lin
 1.3769E+06  0.00167305   Lin-Lin
 1.38509E+06 0.00172309   Lin-Lin
 1.38525E+06 0.00172408   Lin-Lin
 1.3946E+06  0.00178123   Lin-Lin
 1.39595E+06 0.00178954   Lin-Lin
 1.3973E+06  0.00179785   Lin-Lin
 1.4E+06     0.00181447   Lin-Lin
 1.40112E+06 0.00182351   Lin-Lin
 1.40184E+06 0.00182934   Lin-Lin
 1.40256E+06 0.00183517   Lin-Lin
 1.404E+06   0.00184683   Lin-Lin
 1.40404E+06 0.00184713   Lin-Lin
 1.40519E+06 0.00185647   Lin-Lin
 1.40597E+06 0.00186277   Lin-Lin
 1.40616E+06 0.00186429   Lin-Lin
 1.40688E+06 0.00187015   Lin-Lin
 1.40832E+06 0.00188176   Lin-Lin
 1.40926E+06 0.00188939   Lin-Lin
 1.41117E+06 0.00190486   Lin-Lin
 1.41165E+06 0.00190871   Lin-Lin
 1.41178E+06 0.00190979   Lin-Lin
 1.41226E+06 0.00191367   Lin-Lin
 1.41265E+06 0.00191683   Lin-Lin
 1.41466E+06 0.00193308   Lin-Lin
 1.4148E+06  0.00193428   Lin-Lin
 1.41738E+06 0.00195514   Lin-Lin
 1.41764E+06 0.0019572    Lin-Lin
 1.41774E+06 0.00195807   Lin-Lin
 1.41893E+06 0.00196766   Lin-Lin
 1.42047E+06 0.00198016   Lin-Lin
 1.42418E+06 0.00201026   Lin-Lin
 1.42877E+06 0.00204751   Lin-Lin
 1.42902E+06 0.00204952   Lin-Lin
 1.43436E+06 0.00209285   Lin-Lin
 1.43474E+06 0.0020959    Lin-Lin
 1.43593E+06 0.00210559   Lin-Lin
 1.43603E+06 0.00210641   Lin-Lin
 1.43647E+06 0.00210995   Lin-Lin
 1.44119E+06 0.00214835   Lin-Lin
 1.44152E+06 0.00215099   Lin-Lin
 1.4425E+06  0.00215898   Lin-Lin
 1.44518E+06 0.00218074   Lin-Lin
 1.44961E+06 0.00221675   Lin-Lin
 1.45018E+06 0.00222131   Lin-Lin
 1.45188E+06 0.00223499   Lin-Lin
 1.45414E+06 0.00225322   Lin-Lin
 1.45602E+06 0.00226828   Lin-Lin
 1.45665E+06 0.00227341   Lin-Lin
 1.45681E+06 0.00227466   Lin-Lin
 1.45755E+06 0.00228063   Lin-Lin
 1.45764E+06 0.00228134   Lin-Lin
 1.45868E+06 0.00228969   Lin-Lin
 1.46241E+06 0.00231975   Lin-Lin
 1.46484E+06 0.0023393    Lin-Lin
 1.46487E+06 0.00233958   Lin-Lin
 1.4651E+06  0.00234144   Lin-Lin
 1.46618E+06 0.00235014   Lin-Lin
 1.46631E+06 0.00235116   Lin-Lin
 1.46696E+06 0.00235644   Lin-Lin
 1.46702E+06 0.00235691   Lin-Lin
 1.46707E+06 0.00235726   Lin-Lin
 1.46714E+06 0.00235783   Lin-Lin
 1.46714E+06 0.00235789   Lin-Lin
 1.46774E+06 0.00236276   Lin-Lin
 1.47112E+06 0.00239028   Lin-Lin
 1.47451E+06 0.00241784   Lin-Lin
 1.4747E+06  0.00241943   Lin-Lin
 1.47517E+06 0.00242322   Lin-Lin
 1.47559E+06 0.00242667   Lin-Lin
 1.47569E+06 0.00242751   Lin-Lin
 1.48002E+06 0.0024628    Lin-Lin
 1.48588E+06 0.0025105    Lin-Lin
 1.48588E+06 0.00251051   Lin-Lin
 1.48676E+06 0.00251771   Lin-Lin
 1.48764E+06 0.00252491   Lin-Lin
 1.48941E+06 0.00253932   Lin-Lin
 1.49087E+06 0.00255123   Lin-Lin
 1.49231E+06 0.002563     Lin-Lin
