#LIBRARY    ENDF/B-VIII.1
#REACTION   CO-59(N,G)CO-60,SIG
#NUCLEUS    Co-59
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 52.8844     1.95069      Lin-Lin
 55.9326     2.03872      Lin-Lin
 58.7421     2.13268      Lin-Lin
 61.6957     2.24643      Lin-Lin
 64.344      2.36347      Lin-Lin
 67.1059     2.50301      Lin-Lin
 69.4962     2.64025      Lin-Lin
 71.9751     2.801        Lin-Lin
 74.0203     2.95067      Lin-Lin
 76.1236     3.12169      Lin-Lin
 78.2867     3.32002      Lin-Lin
 79.9473     3.48949      Lin-Lin
 81.6471     3.68071      Lin-Lin
 83.379      3.89664      Lin-Lin
 85.1518     4.14307      Lin-Lin
 86.958      4.42427      Lin-Lin
 88.1848     4.63528      Lin-Lin
 89.4289     4.86766      Lin-Lin
 90.6906     5.12479      Lin-Lin
 91.9701     5.41         Lin-Lin
 93.2676     5.72844      Lin-Lin
 94.5835     6.08532      Lin-Lin
 95.9179     6.48703      Lin-Lin
 97.2711     6.94142      Lin-Lin
 98.3003     7.32341      Lin-Lin
 99.3393     7.74552      Lin-Lin
 100.388     8.21335      Lin-Lin
 101.446     8.73399      Lin-Lin
 102.52      9.31923      Lin-Lin
 103.603     9.97647      Lin-Lin
 104.697     10.7186      Lin-Lin
 105.433     11.2689      Lin-Lin
 106.174     11.87        Lin-Lin
 106.92      12.5284      Lin-Lin
 107.672     13.2517      Lin-Lin
 108.429     14.0489      Lin-Lin
 109.191     14.9307      Lin-Lin
 109.959     15.9096      Lin-Lin
 110.732     17.0005      Lin-Lin
 111.51      18.2198      Lin-Lin
 112.096     19.2301      Lin-Lin
 112.688     20.3432      Lin-Lin
 113.281     21.5596      Lin-Lin
 113.878     22.906       Lin-Lin
 114.478     24.3931      Lin-Lin
 115.079     26.0317      Lin-Lin
 115.688     27.8745      Lin-Lin
 116.296     29.9252      Lin-Lin
 116.908     32.2269      Lin-Lin
 117.32      33.9313      Lin-Lin
 117.731     35.7766      Lin-Lin
 118.143     37.7788      Lin-Lin
 118.558     39.972       Lin-Lin
 118.975     42.3812      Lin-Lin
 119.392     45.0167      Lin-Lin
 119.81      47.9073      Lin-Lin
 120.23      51.1099      Lin-Lin
 120.653     54.6709      Lin-Lin
 121.077     58.6166      Lin-Lin
 121.5       63.0029      Lin-Lin
 121.819     66.6386      Lin-Lin
 122.141     70.6339      Lin-Lin
 122.463     74.9964      Lin-Lin
 122.785     79.7692      Lin-Lin
 123.107     85.0029      Lin-Lin
 123.429     90.7567      Lin-Lin
 123.744     96.9666      Lin-Lin
 124.06      103.815      Lin-Lin
 124.376     111.384      Lin-Lin
 124.691     119.774      Lin-Lin
 125.007     129.109      Lin-Lin
 125.255     137.222      Lin-Lin
 125.542     147.519      Lin-Lin
 125.829     158.943      Lin-Lin
 126.045     168.342      Lin-Lin
 126.26      178.535      Lin-Lin
 126.475     189.603      Lin-Lin
 126.69      201.634      Lin-Lin
 126.906     214.728      Lin-Lin
 127.121     228.992      Lin-Lin
 127.336     244.544      Lin-Lin
 127.551     261.51       Lin-Lin
 127.767     280.025      Lin-Lin
 127.982     300.23       Lin-Lin
 128.197     322.268      Lin-Lin
 128.412     346.279      Lin-Lin
 128.628     372.394      Lin-Lin
 128.843     400.721      Lin-Lin
 129.058     431.331      Lin-Lin
 129.273     464.239      Lin-Lin
 129.56      511.553      Lin-Lin
 129.891     570.153      Lin-Lin
 130.637     708.812      Lin-Lin
 130.917     756.745      Lin-Lin
 131.103     785.128      Lin-Lin
 131.288     809.274      Lin-Lin
 131.47      828.447      Lin-Lin
 131.652     842.198      Lin-Lin
 131.835     849.948      Lin-Lin
 131.966     851.605      Lin-Lin
