 #LIBRARY    ENDF/B-VIII.1
#REACTION   SC-45(N,G)SC-46,SIG
#NUCLEUS    Sc-45
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 41.5605     0.584586     Lin-Lin
 45.5217     0.551624     Lin-Lin
 49.8628     0.519931     Lin-Lin
 54.2353     0.491788     Lin-Lin
 58.9913     0.464759     Lin-Lin
 64.1644     0.438673     Lin-Lin
 69.791      0.413493     Lin-Lin
 75.9111     0.389225     Lin-Lin
 81.9895     0.367914     Lin-Lin
 88.559      0.347192     Lin-Lin
 96.3249     0.325508     Lin-Lin
 104.038     0.30647      Lin-Lin
 112.374     0.288021     Lin-Lin
 120.528     0.271889     Lin-Lin
 130.179     0.254802     Lin-Lin
 139.624     0.239847     Lin-Lin
 149.756     0.225464     Lin-Lin
 159.505     0.212993     Lin-Lin
 171.078     0.199597     Lin-Lin
 182.206     0.188119     Lin-Lin
 192.708     0.178226     Lin-Lin
 203.816     0.168674     Lin-Lin
 218.604     0.157203     Lin-Lin
 231.204     0.14844      Lin-Lin
 244.531     0.139957     Lin-Lin
 260.449     0.130871     Lin-Lin
 277.391     0.122243     Lin-Lin
 293.379     0.114863     Lin-Lin
 310.289     0.107836     Lin-Lin
 328.174     0.101171     Lin-Lin
 344.675     0.095602     Lin-Lin
 361.988     0.0903105    Lin-Lin
 380.189     0.0852941    Lin-Lin
 396.508     0.0813568    Lin-Lin
 407.775     0.0790178    Lin-Lin
 416.425     0.0775159    Lin-Lin
 421.866     0.0768095    Lin-Lin
 428.318     0.0763865    Lin-Lin
 429.379     0.0763809    Lin-Lin
 433.433     0.0766263    Lin-Lin
 436.241     0.0771548    Lin-Lin
 438.427     0.0778766    Lin-Lin
 440.612     0.0790149    Lin-Lin
 442.673     0.0806594    Lin-Lin
 444.048     0.082202     Lin-Lin
 445.422     0.0842623    Lin-Lin
 446.613     0.0866418    Lin-Lin
 447.621     0.0892541    Lin-Lin
 448.378     0.0916939    Lin-Lin
 449.134     0.0946717    Lin-Lin
 449.89      0.0983456    Lin-Lin
 450.492     0.101918     Lin-Lin
 451.018     0.105632     Lin-Lin
 451.544     0.110047     Lin-Lin
 452.069     0.115343     Lin-Lin
 452.42      0.119483     Lin-Lin
 452.77      0.124217     Lin-Lin
 453.164     0.130391     Lin-Lin
 453.491     0.136367     Lin-Lin
 453.818     0.143274     Lin-Lin
 454.146     0.151318     Lin-Lin
 454.364     0.157439     Lin-Lin
 454.582     0.164279     Lin-Lin
 454.822     0.172769     Lin-Lin
 455.018     0.180595     Lin-Lin
 455.214     0.189357     Lin-Lin
 455.41      0.199211     Lin-Lin
 455.606     0.210349     Lin-Lin
 455.802     0.22301      Lin-Lin
 455.998     0.237491     Lin-Lin
 456.129     0.248338     Lin-Lin
 456.26      0.260297     Lin-Lin
 456.391     0.273528     Lin-Lin
 456.521     0.288228     Lin-Lin
 456.652     0.30463      Lin-Lin
 456.783     0.323022     Lin-Lin
 456.914     0.343866     Lin-Lin
 457.046     0.367517     Lin-Lin
 457.133     0.385113     Lin-Lin
 457.221     0.4044       Lin-Lin
 457.308     0.425609     Lin-Lin
 457.396     0.449014     Lin-Lin
 457.484     0.474937     Lin-Lin
 457.562     0.500598     Lin-Lin
 457.64      0.528897     Lin-Lin
 457.719     0.560202     Lin-Lin
 457.797     0.594935     Lin-Lin
 457.876     0.633583     Lin-Lin
 457.954     0.676701     Lin-Lin
 458.033     0.724925     Lin-Lin
 458.111     0.77897      Lin-Lin
 458.189     0.83964      Lin-Lin
 458.242     0.884204     Lin-Lin
 458.294     0.932394     Lin-Lin
 458.346     0.984512     Lin-Lin
 458.399     1.04088      Lin-Lin
 458.451     1.10182      Lin-Lin
 458.503     1.16768      Lin-Lin
 458.555     1.23882      Lin-Lin
 458.608     1.31559      Lin-Lin
 458.66      1.39834      Lin-Lin
 458.712     1.48744      Lin-Lin
 458.765     1.58321      Lin-Lin
 458.817     1.68599      Lin-Lin
 458.869     1.79607      Lin-Lin
 458.921     1.91372      Lin-Lin
 458.974     2.03916      Lin-Lin
 459.052     2.24227      Lin-Lin
 459.131     2.46356      Lin-Lin
 459.22      2.73618      Lin-Lin
 459.314     3.04915      Lin-Lin
 459.408     3.38499      Lin-Lin
 459.512     3.78079      Lin-Lin
 459.695     4.51018      Lin-Lin
 459.878     5.24206      Lin-Lin
 459.983     5.63711      Lin-Lin
 460.067     5.92995      Lin-Lin
 460.161     6.22576      Lin-Lin
 460.255     6.47728      Lin-Lin
 460.349     6.67651      Lin-Lin
 460.412     6.77694      Lin-Lin
 460.475     6.84964      Lin-Lin
 460.537     6.89351      Lin-Lin
 460.6       6.90786      Lin-Lin
 460.675     6.88598      Lin-Lin
 460.736     6.83743      Lin-Lin
 460.804     6.75138      Lin-Lin
 460.872     6.63329      Lin-Lin
 460.94      6.48526      Lin-Lin
 461.034     6.23568      Lin-Lin
 461.112     5.99336      Lin-Lin
 461.217     5.63119      Lin-Lin
 461.322     5.23631      Lin-Lin
 461.661     3.87942      Lin-Lin
 461.766     3.47962      Lin-Lin
 461.845     3.19426      Lin-Lin
 461.928     2.90638      Lin-Lin
 462.012     2.63741      Lin-Lin
 462.075     2.44882      Lin-Lin
 462.137     2.27176      Lin-Lin
 462.205     2.09304      Lin-Lin
 462.284     1.90353      Lin-Lin
 462.336     1.78689      Lin-Lin
 462.388     1.67775      Lin-Lin
 462.441     1.57585      Lin-Lin
 462.493     1.48089      Lin-Lin
 462.545     1.39254      Lin-Lin
 462.597     1.31047      Lin-Lin
 462.65      1.23432      Lin-Lin
 462.702     1.16375      Lin-Lin
 462.754     1.09839      Lin-Lin
 462.807     1.0379       Lin-Lin
 462.859     0.981943     Lin-Lin
 462.911     0.930183     Lin-Lin
