#LIBRARY    ENDF/B-VIII.1
#REACTION   AU-197(N,G)AU-198,SIG
#NUCLEUS    Au-197
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     3e+07
#E,eV        Sig,b        Interpolation
 15.8636     0.99356      Lin-Lin
 16.2009     0.941565     Lin-Lin
 16.5445     0.893376     Lin-Lin
 16.8963     0.848506     Lin-Lin
 17.2547     0.806884     Lin-Lin
 17.6216     0.768055     Lin-Lin
 18.1223     0.72045      Lin-Lin
 18.6373     0.677117     Lin-Lin
 19.1668     0.637769     Lin-Lin
 19.7115     0.601621     Lin-Lin
 20.2716     0.568727     Lin-Lin
 20.8476     0.538678     Lin-Lin
 21.44       0.511214     Lin-Lin
 22.0492     0.486103     Lin-Lin
 22.6758     0.463227     Lin-Lin
 23.3201     0.442349     Lin-Lin
 23.9828     0.423177     Lin-Lin
 24.6643     0.405741     Lin-Lin
 25.5428     0.386199     Lin-Lin
 26.4539     0.368921     Lin-Lin
 27.3961     0.353812     Lin-Lin
 28.3734     0.340712     Lin-Lin
 29.384      0.3296       Lin-Lin
 30.4321     0.320341     Lin-Lin
 31.5161     0.313034     Lin-Lin
 32.6403     0.307718     Lin-Lin
 33.8029     0.304542     Lin-Lin
 34.7984     0.303635     Lin-Lin
 35.7873     0.304502     Lin-Lin
 36.8042     0.30721      Lin-Lin
 37.85       0.312158     Lin-Lin
 38.6547     0.31762      Lin-Lin
 39.4747     0.324771     Lin-Lin
 40.314      0.334118     Lin-Lin
 41.1691     0.346091     Lin-Lin
 41.7499     0.355961     Lin-Lin
 42.3389     0.367745     Lin-Lin
 42.9363     0.382087     Lin-Lin
 43.3906     0.395141     Lin-Lin
 43.8492     0.411086     Lin-Lin
 44.1563     0.424012     Lin-Lin
 44.3899     0.435649     Lin-Lin
 44.6235     0.449485     Lin-Lin
 44.7793     0.460453     Lin-Lin
 44.9372     0.473558     Lin-Lin
 45.0951     0.489415     Lin-Lin
 45.2136     0.503874     Lin-Lin
 45.3321     0.521406     Lin-Lin
 45.411      0.535385     Lin-Lin
 45.4995     0.553963     Lin-Lin
 45.5658     0.57054      Lin-Lin
 45.6321     0.590075     Lin-Lin
 45.6984     0.61344      Lin-Lin
 45.7426     0.631732     Lin-Lin
 45.7895     0.654117     Lin-Lin
 45.8391     0.681962     Lin-Lin
 45.8762     0.706381     Lin-Lin
 45.9134     0.734581     Lin-Lin
 45.9505     0.767466     Lin-Lin
 45.9788     0.796367     Lin-Lin
 46.0106     0.833785     Lin-Lin
 46.0345     0.865995     Lin-Lin
 46.0583     0.902518     Lin-Lin
 46.0822     0.944232     Lin-Lin
 46.1061     0.992268     Lin-Lin
 46.1299     1.04811      Lin-Lin
 46.1458     1.09062      Lin-Lin
 46.1617     1.1382       Lin-Lin
 46.1776     1.19179      Lin-Lin
 46.1935     1.25249      Lin-Lin
 46.2094     1.32174      Lin-Lin
 46.2229     1.3882       Lin-Lin
 46.2338     1.4488       Lin-Lin
 46.2448     1.51598      Lin-Lin
 46.2558     1.5907       Lin-Lin
 46.2667     1.67405      Lin-Lin
 46.2777     1.76732      Lin-Lin
 46.2887     1.87195      Lin-Lin
 46.2997     1.98956      Lin-Lin
 46.3083     2.09286      Lin-Lin
 46.3179     2.21848      Lin-Lin
 46.3274     2.358        Lin-Lin
 46.337      2.51297      Lin-Lin
 46.3465     2.68508      Lin-Lin
 46.356      2.87611      Lin-Lin
 46.3656     3.08791      Lin-Lin
 46.3751     3.32241      Lin-Lin
 46.3847     3.58153      Lin-Lin
 46.3942     3.86717      Lin-Lin
 46.4037     4.18116      Lin-Lin
 46.4133     4.52522      Lin-Lin
 46.4228     4.90084      Lin-Lin
 46.4324     5.30926      Lin-Lin
 46.4419     5.75135      Lin-Lin
 46.4515     6.22758      Lin-Lin
 46.461      6.73788      Lin-Lin
 46.4705     7.2816       Lin-Lin
 46.4833     8.05615      Lin-Lin
 46.496      8.88249      Lin-Lin
 46.5122     9.99872      Lin-Lin
 46.5431     12.2341      Lin-Lin
 46.5685     14.0578      Lin-Lin
 46.5812     14.9125      Lin-Lin
 46.5939     15.7023      Lin-Lin
 46.6067     16.4074      Lin-Lin
 46.6168     16.8981      Lin-Lin
 46.6283     17.3604      Lin-Lin
 46.6397     17.7178      Lin-Lin
 46.649      17.9249      Lin-Lin
 46.66       18.0689      Lin-Lin
 46.6687     18.1041      Lin-Lin
 46.681      18.0328      Lin-Lin
 46.6925     17.8406      Lin-Lin
 46.7021     17.5914      Lin-Lin
 46.7135     17.1924      Lin-Lin
 46.725      16.6925      Lin-Lin
 46.7352     16.1726      Lin-Lin
 46.7479     15.437       Lin-Lin
 46.7606     14.624       Lin-Lin
 46.7797     13.3031      Lin-Lin
 46.8242     10.0835      Lin-Lin
 46.842      8.8611       Lin-Lin
 46.8547     8.03964      Lin-Lin
 46.8675     7.27003      Lin-Lin
 46.877      6.72997      Lin-Lin
 46.8865     6.22321      Lin-Lin
