,1e-11,1.129e-11,1.274e-11,1.438e-11,1.623e-11,1.831e-11,2.067e-11,2.333e-11,2.633e-11,2.971e-11,3.353e-11,3.785e-11,4.272e-11,4.821e-11,5.441e-11,6.141e-11,6.931e-11,7.823e-11,8.829e-11,9.964e-11,1.125e-10,1.269e-10,1.432e-10,1.617e-10,1.825e-10,2.059e-10,2.324e-10,2.623e-10,2.961e-10,3.341e-10,3.771e-10,4.256e-10,4.804e-10,5.422e-10,6.119e-10,6.906e-10,7.794e-10,8.797e-10,9.929e-10,1.121e-09,1.265e-09,1.427e-09,1.611e-09,1.818e-09,2.052e-09,2.316e-09,2.614e-09,2.95e-09,3.329e-09,3.758e-09,4.241e-09,4.787e-09,5.402e-09,6.097e-09,6.882e-09,7.767e-09,8.765e-09,9.893e-09,1.116e-08,1.26e-08,1.422e-08,1.605e-08,1.812e-08,2.045e-08,2.308e-08,2.604e-08,2.939e-08,3.318e-08,3.744e-08,4.226e-08,4.769e-08,5.383e-08,6.075e-08,6.857e-08,7.739e-08,8.734e-08,9.858e-08,1.113e-07,1.256e-07,1.417e-07,1.599e-07,1.805e-07,2.037e-07,2.299e-07,2.595e-07,2.929e-07,3.306e-07,3.731e-07,4.211e-07,4.752e-07,5.364e-07,6.054e-07,6.832e-07,7.711e-07,8.703e-07,9.822e-07,1.109e-06,1.251e-06,1.412e-06,1.594e-06,1.799e-06,2.03e-06,2.291e-06,2.586e-06,2.918e-06,3.294e-06,3.718e-06,4.196e-06,4.735e-06,5.344e-06,6.032e-06,6.808e-06,7.684e-06,8.672e-06,9.787e-06,1.105e-05,1.247e-05,1.407e-05,1.588e-05,1.792e-05,2.023e-05,2.283e-05,2.577e-05,2.908e-05,3.282e-05,3.704e-05,4.181e-05,4.719e-05,5.325e-05,6.01e-05,6.784e-05,7.656e-05,8.641e-05,9.752e-05,0.0001101,0.0001242,0.0001402,0.0001582,0.0001786,0.0002016,0.0002275,0.0002567,0.0002898,0.000327,0.0003691,0.0004166,0.0004702,0.0005306,0.0005989,0.0006759,0.0007629,0.000861,0.0009717,0.001097,0.001238,0.001397,0.001577,0.001779,0.002008,0.002267,0.002558,0.002887,0.003259,0.003678,0.004151,0.004685,0.005287,0.005967,0.006735,0.007601,0.008579,0.009683,0.01093,0.01233,0.01392,0.01571,0.01773,0.02001,0.02259,0.02549,0.02877,0.03247,0.03665,0.04136,0.04668,0.05268,0.05946,0.06711,0.07574,0.08548,0.09648,0.1089,0.1229,0.1387,0.1565,0.1767,0.1994,0.2251,0.254,0.2867,0.3235,0.3651,0.4121,0.4651,0.525,0.5925,0.6687,0.7547,0.8518,0.9613,1.085,1.224,1.382,1.56,1.76,1.987,2.242,2.531,2.856,3.224,3.638,4.106,4.635,5.231,5.904,6.663,7.52,8.487,9.579,10.81,12.2,13.77,15.54,17.54,19.8,22.34,25.22,28.46,30.0
Run_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2616.207296174538,0.0,2313.675165989564,0.0,0.0,1901.5960484321108,1810.5987450394907,1723.953780352237,1602.1805459051684,1488.1151226147863,1416.9011554404685,1349.0979629583421,1284.5312777570598,1267.7148907412693,1108.8023051833193,1078.8428705979586,1148.9548904310375,1114.8256835143484,1039.6055818635634,1045.4803850199555,1209.4585523166777,1219.038746346696,1415.9211520565393,1249.6207792668122,1630.3087147848687,1763.5452417220222,1956.4322690051242,2014.9983824240321,2357.272314708169,2756.6351079405517,3066.7233014688363,3357.745012219942,3654.9552369402286,4136.191801927094,4417.669897821052,5265.415847767055,5143.00046715573,5210.438891768265,5817.832456066963,6784.306781853382,7041.670923449951,7617.761094752218,7658.121345961139,7596.402658522823,7877.324600215494,8937.989735343665,9656.782123388713,10527.210925857486,10037.101919573879,10903.936771336352,11738.74041161365,12581.079592702314,12886.341797722538,13758.35177386951,14376.805756241109,14565.9261136012,15951.41941508389,16670.074024551006,16532.79359173331,17977.46728123936,17875.895587479055,18611.785727984436,18550.83407945121,19090.73916255646,19504.6871549665,20177.13800264418,19099.481008773473,20241.800941449575,19427.578696141198,19634.90739538051,18941.5051876158,18668.75384255565,17138.02265304329,16396.205235996713,10641.108139837945,15981.17164360584,14922.36233907993,14253.22629142323,13508.469638517645,12479.260196402965,12315.687011578177,10741.81071038115,10235.417174365923,9834.761986225862,8745.880526884535,8153.633647808522,7313.542456180249,7560.395663639836,7026.011611347833,6203.613359384428,5933.025590867557,5890.188848406018,4890.091015691888,4274.257996326786,4449.756061287517,3902.8842912987766,4026.5271300039503,3585.0056087850216,3209.4989476846868,2877.0437130788364,2801.321679529723,2735.7957342040468,3032.8153632831786,2491.798073825932,2527.8163980661798,2292.260980651584,2294.420084789959,2002.109447925965,2312.405546580798,1900.8503128183474,2180.3518203191434,2218.127512346782,1999.5816382756013,2004.9881773091713,1983.1307074233425,1796.0597331892757,1728.3992764293669,1646.6169934844368,1619.5714842358605,1412.5011939707222,1911.8490159775886,1757.6282859088242,1742.8748065428258,1698.803344207837,1747.856618244939,1819.2506704265327,1677.237992550611,1444.1528231435836,1740.0376313870495,1314.631820166999,1537.6715385560517,1660.8948961956744,1843.0954258919164,1582.1061357572678,1669.6676537523626,1764.5905143835207,1835.0675554509985,1735.8293597028626,1860.670490754652,1764.7362919401173,1872.1612415177883,1900.4311468367605,2207.0023458710743,2048.120933944094,2368.6007255395684,2266.525412179842,2164.797264989862,2112.5790330465397,2377.8240760344547,2279.8042094057296,2722.3560031726984,2334.4531804259677,2718.87955344635,2752.934528773936,3306.4776040067004,3072.0889380458766,2947.855047270923,3799.0321359643926,4032.5180478761463,4670.201081874926,4672.883392336482,3690.0382008510596,3703.3450412805314,4975.718047095627,5604.8072989222555,5616.6762720188535,5738.646688114233,6463.248174125664,4921.403693569457,8268.996061793603,9336.690642177857,10393.359987084265,11644.206893255363,13153.818564948468,12059.099652292149,10480.123792956754,14714.954860731003,16270.400243070331,18947.93090688402,19776.25380827862,21493.419202926747,25161.162945965025,29057.811929927968,29920.041173238653,30635.762952912133,30564.815051014433,30280.011424923898,30531.165934931454,31574.25955639974,30705.973460065696,31213.681300623917,27758.662479249942,27101.853350160894,24182.638817743653,20538.488674740678,13331.78659493582,8239.33325246701,6247.059139232861,3745.557711132647,2174.721350676227,685.1515093207528,314.90226611015834,0.0,0.0
